date,ibved,cpi,oil_price,rate,exchange_rate,m2,us_cpi,PMI,unemployment,gdp
2013-01-01,1.53263961789367,2.26939859670916,114.327109411582,6.5,30.8722685603495,25844.8078649922,1.24,54.8,5.59576369431964,NA
2013-02-01,1.5438160545176,2.27693266603658,117.752674923598,6.5,30.9130188430349,26184.8933987115,1.24,54.9,5.41012552850839,NA
2013-03-01,1.54995911626994,2.28306827276355,109.665740361833,6.5,31.1860301075933,26603.6017831768,1.25,53.4,5.38881852041939,10815.0519955512
2013-04-01,1.55139406052583,2.29624878582471,101.486400216332,6.5,31.5421964309137,27171.9577398426,1.24,52.4,5.45465548403126,NA
2013-05-01,1.55086987361798,2.31213455149718,101.060652006817,6.5,31.5742421030277,27324.9385685426,1.24,51,5.37289879610462,NA
2013-06-01,1.56491308101222,2.32469076274324,100.387684772396,6.5,32.01009617438,27599.1661227838,1.24,50.1,5.61916149061268,10895.4736706729
2013-07-01,1.54836775422375,2.34417026868226,104.421021045183,6.5,32.2840743335512,28042.9872012472,1.25,48.7,5.50211396672503,NA
2013-08-01,1.55587150823616,2.35951647138947,108.227562127855,6.5,32.5364942522807,28508.3941161331,1.25,51.4,5.50250968910162,NA
2013-09-01,1.55909330144636,2.37055587393108,109.72502688165,6.5,32.5418307855208,28682.9534724295,1.25,51.2,5.57592747693909,10935.350116934
2013-10-01,1.57823636515634,2.38506567443965,108.531959501155,5.5,32.466727589341,28746.0048304353,1.25,53.3,5.57885438844841,NA
2013-11-01,1.60215975146801,2.39771372018511,109.567621183159,5.5,32.7207595489723,29034.2062052759,1.25,52.2,5.40927077487522,NA
2013-12-01,1.57924005579214,2.40676336245504,115.205697364763,5.5,32.7528081649955,29442.0133816724,1.25,52.5,5.53797019777294,10941.4142590719
2014-01-01,1.60658395520968,2.40697826684246,110.229363272915,5.5,33.1617630884676,29752.0849219473,1.26,49.59999847,5.26798086568072,NA
2014-02-01,1.63434560540376,2.41785610975619,110.684186932442,5.5,34.0959456160647,29692.2727434406,1.26,50.20000076,5.26223106494972,NA
2014-03-01,1.61650821779459,2.44047369810896,107.816928797945,7,35.0133146322227,29972.6696012068,1.26,47.79999924,5.12876474501373,11010.2168630448
2014-04-01,1.62574795411276,2.46409777671587,106.830521343322,7.068044636,35.6729471581248,29543.4287377197,1.26,47.59999847,5.16481853110562,NA
2014-05-01,1.62827280936105,2.48750025072663,107.420199381191,7.5,36.2366008391689,29819.9970762351,1.26,47.09999847,5.04030264786847,NA
2014-06-01,1.62823945771604,2.50626958496516,110.15455015526,7.5,36.6761894313366,29882.0543270543,1.27,50.09999847,5.08442761183883,11004.7989483308
2014-07-01,1.61866797498832,2.51988009177489,104.812042022421,7.586789938,37.5155287350916,29932.7491849479,1.27,51.29999924,5.0861721865728,NA
2014-08-01,1.61547267881476,2.5388915186629,101.731195794105,8,39.0008996869197,30239.6248997196,1.28,51.09999847,5.07175130003058,NA
2014-09-01,1.61294905569647,2.56179297538594,97.7716948771982,8,40.7740813686403,30482.989214846,1.27,50.90000153,5.14780855738246,11059.3728703318
2014-10-01,1.60753495522652,2.58384218835322,86.0333153682254,8,43.3589505110885,30688.3976655728,1.27,49.09999847,5.16630200448092,NA
2014-11-01,1.61430142500921,2.61497561877117,81.6414817336853,9.5,46.4724288159567,30584.7809768929,1.27,47.59999847,5.19749467660429,NA
2014-12-01,1.63060265251297,2.67919440745946,65.833007669281,13.44066959,50.6568234218464,30698.7823836802,1.27,47.20000076,5.24177695590343,11033.9637327516
2015-01-01,1.606402647326,2.76726562939849,52.5189887499127,17,54.5611565336715,30333.5597855134,1.26,45.59999847,5.21823562520518,NA
2015-02-01,1.60934678425468,2.82103618213377,61.1534075817045,15,55.4872104833512,30897.0996157257,1.26,44.70000076,5.48804396458429,NA
2015-03-01,1.59911074555202,2.85317281094804,56.4730447098871,14.42750222,56.0402477790556,31040.5502652196,1.26,46.79999924,5.62004586414177,11010.6503339759
2015-04-01,1.58784596892908,2.86800867186871,60.9821463964861,14,54.9923947111559,31060.3244798201,1.26,50.79999924,5.65004848297579,NA
2015-05-01,1.58825422163921,2.87966822471062,63.9750870788607,12.57845303,55.1409103085673,31605.581571142,1.26,51.59999847,5.72088986092778,NA
2015-06-01,1.59001846491862,2.88952670940927,61.1621132613484,11.97507701,57.5322128831501,31757.0719801897,1.27,49.5,5.58115891755219,10896.0006455927
2015-07-01,1.5895762137307199,2.91416034257507,54.2986575242395,11.5,59.2284301077461,31787.5009291616,1.27,50.90000153,5.48955340204446,NA
2015-08-01,1.59153192327103,2.93942873717843,47.7254315460845,11,66.1924748389389,32140.2024725847,1.27,49.29999924,5.5830659681375,NA
2015-09-01,1.59075101657455,2.9635369425568,47.923974223379,11,67.4762663538718,32501.4960125833,1.27,50.90000153,5.4494199258069,10823.9774853811
2015-10-01,1.59895961800425,2.98594580585854,48.3197740476589,11,66.4519860181764,32465.7726852596,1.27,49,5.56039390023557,NA
2015-11-01,1.59013239310277,3.00586071856441,47.5303390637529,11,67.3128944497752,32936.6248989258,1.27,50.5,5.78052299437481,NA
2015-12-01,1.60128030741953,3.02365002410254,42.1869993751867,11,68.2575587923068,33321.0153023137,1.27,47.79999924,5.73703467691412,10838.9321624783
2016-01-01,1.5790186610612,3.03752337359362,35.1620069084995,11,70.7140248765164,33866.5503101324,1.27,48.40000153,5.53586362958992,NA
2016-02-01,1.57896873013628,3.04973970512154,35.5419194651978,11,70.6322780081955,33845.5462921191,1.27,50.59999847,5.53353837415105,NA
2016-03-01,1.60570435367683,3.06198599252606,40.5985951345672,11,68.7343112251686,34129.0350113346,1.27,50.79999924,5.75117594910593,10806.9292210298
2016-04-01,1.59292220173745,3.07648562305787,42.1737988971135,11,67.9953220464437,34687.347039406,1.27,51.29999924,5.76731113323596,NA
2016-05-01,1.58584150183341,3.09071911847622,46.0005892259429,11,67.5214419697515,34996.701031928,1.27,51.20000076,5.70092803468829,NA
2016-06-01,1.59463477243932,3.10532001941965,47.250412760087,10.69021007,66.5070189967309,35536.831557467,1.28,53.5,5.56269572861669,10836.2069256844
2016-07-01,1.60725323042605,3.12404004893716,44.0355536911837,10.5,65.4435056923808,35662.0474342254,1.28,53.5,5.46903208747905,NA
2016-08-01,1.61105665983154,3.14019266804386,46.429692930787,10.5,64.8880122886645,36117.7315911996,1.28,52.90000153,5.45516200391529,NA
2016-09-01,1.6105843433231,3.15338314249674,46.5339010027911,10.27244615,64.3989402841689,36333.2935125713,1.28,53.09999847,5.42004528892889,10839.190699614801
2016-10-01,1.6337746099675,3.16696147014413,50.966508382788,10,63.1636291431323,36588.2863214946,1.29,53.70000076,5.44093125890717,NA
2016-11-01,1.65463801422086,3.17788527347662,48.6944432300503,10,63.2263119803779,36865.1731876016,1.29,55.79999924,5.37525651400395,NA
2016-12-01,1.64140368628713,3.18461827019782,58.9933992399129,10,61.4706306592562,37050.0756610205,1.29,56.59999847,5.24614405232198,10844.1420470101
2017-01-01,1.6659668057525,3.19012446960133,58.9792310222783,10,60.0929998852505,37102.4381034743,1.3,58.29999924,5.36426245433289,NA
2017-02-01,1.64810349432466,3.19130093345014,57.9749114679073,10,59.074023851098,37905.4004586419,1.3,55.40000153,5.38086755575342,NA
2017-03-01,1.66186273377896,3.19391057600865,52.1537973315894,9.943131859,59.0275316000473,38261.3458265288,1.31,56.29999924,5.21844311237324,10936.0521554387
2017-04-01,1.66023186604267,3.20429395836909,52.3478863808629,9.75,57.9170269408414,38515.0617201511,1.3,55.29999924,5.21332687885883,NA
2017-05-01,1.67468087514203,3.21759067114953,49.6412862404247,9.25,58.0137326534696,38549.0482847424,1.3,56,5.29067052430574,NA
2017-06-01,1.68365935429617,3.23948824346208,45.0538665182211,9.13088095,57.9629606641717,39123.4787767017,1.3,54.79999924,5.23786976214854,10961.1400107206
2017-07-01,1.67200901106352,3.24470290472096,45.9872988624802,9,58.5753885552318,39389.2620436845,1.3,53.40000153,5.2377227937611,NA
2017-08-01,1.69376866051572,3.24354628568706,50.6113433421149,9,58.2731563517993,39404.0951345739,1.3,54.20000076,5.11503295284621,NA
2017-09-01,1.69943673566196,3.24683745195174,54.8337996877607,8.761618046,57.5655454595861,39614.9551038008,1.31,54.79999924,5.1781361387273,11032.6559890198
2017-10-01,1.66776990707101,3.25310722075927,56.5333908453274,8.477248889,57.9178906784075,40003.637326788,1.32,53.20000076,5.11976297365536,NA
2017-11-01,1.68477151538379,3.2570680371792,64.7361964908515,8.25,58.1574796755851,40496.3330638022,1.32,56.29999924,5.06885788955345,NA
